com.starwood.corona.apps.wdc.AirKiosk,86.5,57,1.5,58,67,78,72,1.25
SkyNodeWS,78.82,88,17.1,96,73,78,62,33.09
GoogleSearchService,124.33,94,7.1,98,73,78,84,10.0
VersionService,144.0,83,25.3,84,83,89,91,4.0
fandgSubscriptionWS,98.4,93,18.9,98,73,78,62,23.8
Compound2,799.0,99,14.4,95,58,89,80,723.0
LeftCollocationFinderService,162.5,92,12.3,97,73,100,80,5.0
LandmarkService,306.0,90,5.5,97,73,100,80,14.5
MiriamProviderService,3288.0,18,1.3,19,67,89,72,2.96
Report,689.42,34,1.1,34,67,89,72,236.75
XEMBLService,126.0,83,31.4,84,83,89,91,3.0
LandmarkService,429.5,100,4.2,100,73,100,80,37.75
UserService,177.5,94,14.6,98,67,89,58,25.8
RecommendationService,3166.0,72,3.7,72,83,89,91,1.5
SBSWebService,4637.61,30,0.5,30,67,67,82,4140.35
AnalysisWSAppLabImplService,268.35,85,4.7,86,53,89,66,81.22
CasJobs,76.88,92,17.4,97,60,89,54,26.47
CWS,150.4,20,6.5,21,60,89,69,6.8
JIPComuniService,244.17,99,3.7,100,80,100,83,1.0
hellowsdl3,420.67,63,9.2,63,80,100,87,91.34
AnalysisWSAppLabImplService,329.43,86,1.2,86,53,89,66,101.17
PegsTourService,212.5,100,13.0,100,78,78,91,6.0
GoogleSearchService,113.0,100,11.3,100,73,78,84,6.67
AnalysisWSAppLabImplService,280.7,85,4.2,86,53,89,66,64.96
wsReqSender,2697.14,89,1.4,96,67,78,82,26.28
diffseqService,243.0,88,13.8,96,73,100,84,10.2
LetterSoup,199.0,96,13.5,99,73,100,84,36.0
RealTimeJobPost,119.83,74,2.8,74,73,78,80,35.33
ForecastServiceImplService,287.0,90,8.1,97,60,78,69,16.94
USGeocoding,193.0,94,5.0,98,60,100,79,60.5
AnalysisWSAppLabImplService,535.0,78,0.2,79,53,89,66,191.8
FinanceService,1691.75,100,1.0,100,73,78,84,1.25
pepwindowallService,214.0,93,1.3,98,58,100,75,8.6
DirSrvService,793.17,48,1.7,48,67,89,72,2.34
IHessServiceservice,178.0,56,5.2,57,78,89,89,16.75
WSDBFetchServerLegacyService,144.29,76,3.0,76,60,89,69,9.72
politicalareareport,267.0,98,9.5,100,80,78,65,2.0
seqretsplitService,195.0,89,0.8,96,73,100,84,6.4
WMLP,67.25,56,15.5,56,78,89,89,4.0
Euro42,139.5,46,6.2,46,73,89,84,8.0
valdoc,211.0,22,9.2,23,73,89,80,9.05
AnalysisWSAppLabImplService,261.09,85,5.4,86,53,89,66,69.13
DownloadService,300.0,88,28.0,96,73,100,80,14.0
eBayAPIInterfaceService,770.6,98,1.0,98,60,100,72,254.5
gmews,563.5,90,4.3,97,72,78,89,50.33
Postcode_x0020_Finder,246.0,86,8.0,86,73,78,80,74.5
WS4lsqlService,101.33,63,4.0,64,73,100,80,2.66
getOtherInformation,831.36,64,2.0,65,80,67,87,95.36
BagsOnNet,126.67,94,9.5,98,73,100,84,0.67
Settings,408.21,56,5.0,58,73,78,80,121.46
pregService,184.4,94,2.0,98,73,100,84,7.6
CurrencyRates,126.25,100,3.6,100,60,100,74,39.5
MathTools,81.0,70,8.5,70,73,89,84,38.75
CoolWSFromITM,105.5,86,17.9,86,73,89,80,3.5
SmsTransfer,1733.09,97,2.8,99,73,89,62,11.36
MainService,116.0,87,18.6,96,60,89,69,7.56
EchoStringWSRoutingSvc,226.0,85,9.3,95,60,100,69,67.0
SolarPlotsWebService,225.5,73,4.0,74,73,67,84,103.83
pasteseqService,280.6,91,0.9,97,67,100,82,39.4
skipseqService,205.4,100,0.7,100,73,100,84,5.2
GLMService,247.38,28,5.9,29,42,78,74,6.0
check,67.5,86,6.0,86,73,78,80,1.5
ImageService,73.5,87,23.8,95,73,89,62,18.75
WebServiceDemo,292.21,56,6.5,57,67,89,77,54.42
GSXWS,316.28,86,7.2,95,33,78,62,25.52
AnalysisWSAppLabImplService,338.82,85,0.4,85,53,89,66,140.68
Communication,348.1,67,2.3,68,73,89,80,74.4
showfeatService,223.4,100,13.7,100,73,100,84,9.2
CRMTeeTimeAPI,199.17,56,7.3,56,67,78,77,55.5
Labs,1306.0,73,1.2,74,73,89,75,259.5
ADQLTranslator,84.25,90,16.3,97,67,78,72,42.0
twodsweepService,232.2,85,1.8,95,73,78,84,5.8
Tools,223.5,86,15.7,95,73,100,84,37.5
EdgarInformation,152.07,95,12.8,99,53,100,66,33.14
CreditCard,288.21,93,7.7,98,67,78,82,16.0
fpromlkService,443.4,95,1.6,98,67,100,82,40.8
cpgplotService,256.2,92,13.7,97,58,100,75,9.6
AircraftData,188.38,69,9.9,70,73,67,84,52.13
LitteratursidenServices,538.0,97,10.2,99,73,78,84,2.0
MobileTextMessaging,133.75,89,3.4,96,60,100,74,33.75
DerniersDecesEPF,541.0,91,20.3,97,73,100,84,360.0
HelloService,165.0,89,13.6,96,80,78,87,2.0
cirdnaService,337.6,99,2.2,100,58,100,75,39.8
DataTypes,150.5,92,16.2,97,73,78,80,1.0
DownloadService,317.0,95,23.8,98,73,100,80,22.0
abiviewService,713.2,99,7.9,100,58,100,75,15.8
GoogleSearchService,135.33,86,10.1,95,73,78,84,8.0
DownloadService,300.0,94,27.2,98,73,100,80,14.0
GoogleSearchService,146.0,90,6.7,97,73,78,84,12.67
Compound2,118.0,92,27.4,97,58,100,80,3.0
ERSWebCensusMapService,1734.34,97,2.5,98,67,89,58,14.65
FlickrComment,996.0,84,3.0,84,60,78,69,120.0
DOTSFastWeather,110.78,85,13.2,95,73,78,80,1.78
AnalysisWSAppLabImplService,292.0,86,3.8,87,53,89,66,90.0
eUtilsService,165.0,100,4.5,100,73,78,80,17.8
WSBlastpgpService,1422.0,90,3.6,90,73,78,84,19.0
STK_SensorCollectionWebService,459.14,99,7.2,97,67,78,72,10.85
showalignService,307.6,94,0.9,98,67,100,82,42.4
FindBlankWS,1138.33,88,4.7,88,73,100,80,402.33
SoapTest,170.0,87,7.2,95,73,78,80,29.6
HAPWSClass,266.0,97,10.3,99,73,100,84,51.0
NavigatePublicationTarget,140.67,63,4.2,64,60,78,62,3.0
degapseqService,220.8,93,1.7,98,73,100,84,8.0
WolframSearchService,84.86,87,1.9,95,73,100,80,19.86
LandmarkService,262.5,89,5.3,96,73,100,80,18.0
DictionaryManager,90.12,69,6.5,70,73,89,84,21.37
RetrieveSingleRegistrationManager,146.5,86,10.7,86,73,78,84,75.0
SearchService,110.0,83,20.8,84,58,78,84,6.0
zipCodeClass,216.5,89,5.2,90,60,89,69,77.0
Fasta,308.5,56,6.2,56,83,89,91,7.25
LoginService,251.5,78,8.5,78,73,78,84,161.75
InTouchService,84.71,18,4.8,19,72,89,86,2.92
racer,234.0,87,1.1,95,67,100,82,14.0
backtranseqService,245.8,89,1.2,96,73,100,84,7.4
InteropDef,1939.79,35,1.1,36,67,78,82,1839.43
CPP_Status_Request,125.0,100,17.4,100,67,78,82,2.0
Shipment,114.83,89,18.5,96,73,100,80,31.66
AWSECommerceService,248.32,89,7.3,90,67,100,77,50.11
RecommendationService,1021.5,65,3.1,65,73,89,75,4.83
CasGroups,80.4,91,2.9,97,73,100,84,43.3
redataService,382.6,87,3.5,95,73,100,84,4.8
ScheduleFileWebService,975.9,59,2.7,60,67,89,77,372.67
executor,151.6,50,7.9,51,58,78,75,4.6
FileStoreService,192.47,26,3.0,27,53,78,66,35.74
uBioService,207.0,25,8.8,26,67,89,72,91.93
WSTCoffeeService,1387.5,78,3.5,79,73,78,84,31.0
GD_VSDB_WMService,111.0,72,15.0,72,83,89,91,6.5
EMEP_SERVER,378.5,34,5.1,35,83,89,91,3.8
GetPersonInfoService,581.0,83,15.6,84,50,89,66,116.0
XarayaSoap,42.5,72,13.2,72,73,78,84,2.0
fpennyService,406.0,86,3.0,95,73,100,84,47.0
patmatmotifsService,217.8,88,1.5,96,73,100,84,9.4
ndfdXML,837.0,72,6.8,72,67,89,72,135.5
tfscanService,311.8,91,1.8,97,67,100,82,44.6
ExceptionCollectionService,53.0,83,14.5,84,73,100,84,2.0
CheckItOutClassService,178.0,98,34.4,99,83,100,91,8.0
MyAmazonPlus,105.43,87,1.2,95,73,100,80,5.57
Service,3356.5,91,1.5,97,60,78,79,19.07
NPOsMedicalPaginalTranslationService,258.5,72,9.2,72,73,89,75,14.5
Utility,399.6,52,1.5,53,67,89,72,227.8
sms,516.67,63,7.2,63,83,89,91,10.67
MatchService,2141.67,88,3.7,96,73,100,84,1815.34
Date,152.1,67,3.8,68,73,89,84,3.3
World_x0020_Time_x0020_Service,234.12,70,2.9,71,73,67,80,61.5
MultipleAlignment,150.0,56,11.0,56,83,89,91,0.5
AWSECommerceService,123.45,86,7.2,87,67,100,77,5.8
Context,164.0,94,13.6,98,73,78,80,22.29
TwsPLNBUpdate,158.1,61,8.6,62,73,89,84,10.7
AmazonSearchService,68.88,17,4.3,18,60,78,79,5.76
SearchEngine,405.14,91,7.9,97,73,78,80,2.71
ExchangeRates,512.25,92,6.8,93,80,78,83,46.37
DotnetDailyFact,93.5,86,9.0,86,73,78,84,3.0
DatabindingPatterns,289.0,86,0.4,87,80,100,87,1.0
MainService,131.38,99,15.4,100,60,89,69,12.19
CatalogService,2779.5,28,1.5,28,60,89,69,1.38
supermatcherService,340.2,97,1.2,99,67,100,82,39.6
Service2,400.57,16,4.3,16,67,89,72,94.86
patmatdbService,201.8,94,1.6,98,73,100,84,8.0
XigniteNews,114.5,95,14.2,99,67,78,77,0.6
DataTypes,117.58,66,4.2,66,73,89,80,2.5
AnalysisWSAppLabImplService,267.43,86,5.7,87,53,89,66,77.39
plotorfService,227.0,92,0.9,97,58,100,75,8.0
IntegrationService,159.62,34,0.9,35,78,89,89,3.0
interopLabEchoHeader,122.0,86,14.5,86,67,78,82,3.0
XarayaSoap,42.5,72,13.1,72,73,78,84,3.5
InboxServiceNoHeader,350.71,63,6.1,64,73,89,80,16.21
AccelerationUnit,132.0,89,5.0,96,73,78,84,4.0
interopLab,145.36,33,3.2,34,67,78,72,2.65
SkyNodeWS,265.09,94,10.2,94,73,89,62,48.18
WSDLInteropTestListService,112.0,85,32.4,95,73,78,84,1.0
walker_service,195.0,83,34.7,84,80,78,83,107.0
SerClsPeticionSOAPservice,186.0,83,25.0,84,83,89,91,4.0
WebSearchWS,859.0,92,16.2,97,73,100,84,2.0
AnalysisWSAppLabImplService,341.39,82,0.9,82,53,89,66,122.26
TranslateSvc,677.0,83,12.1,84,73,100,84,503.0
restrictService,495.0,97,9.2,99,73,100,84,10.0
AreaService,115.0,83,22.8,84,73,100,84,4.0
SkyNodeWS,122.73,94,12.5,94,73,78,62,62.55
HostService,599.0,92,3.6,97,67,89,72,9.67
ReviewRequestManager,168.0,26,7.7,26,53,100,66,16.0
AnalysisWSAppLabImplService,303.43,85,1.8,86,53,89,66,116.73
MessageServerService,179.6,61,7.2,61,78,89,89,34.8
IAddress2service,460.0,56,2.6,57,60,78,79,107.5
CoolWSFromITM,104.5,86,23.5,86,73,89,80,2.0
SABLEThermRPCService,635.42,32,0.3,33,33,78,59,370.75
Guthrie,234.6,50,10.0,51,83,89,91,3.4
sycoService,289.6,94,1.1,98,58,100,75,6.8
DimeInterop,123.0,91,7.0,91,67,78,66,7.83
SMS,370.5,86,10.9,86,73,78,84,53.0
GuessWebService,142.0,39,6.3,40,73,89,84,6.12
XfccBasic,179.0,79,2.8,79,73,89,80,29.75
mwcontamService,489.8,94,3.4,98,73,100,80,6.6
Northwind,380.83,91,6.6,91,73,78,80,163.5
trimestService,221.0,99,14.8,100,73,100,84,8.0
XWebSurvey,132.17,93,4.8,98,67,100,82,3.17
GFCore,148.5,98,11.4,99,73,89,62,1.0
Compound1,246.0,95,15.8,98,67,100,83,28.5
RandomBushismService,260.0,83,15.5,84,73,89,84,10.0
AnalysisWSAppLabImplService,268.57,85,4.7,86,53,89,66,86.53
YourHost,242.67,99,9.6,100,73,100,80,45.0
AWSECommerceService,305.37,87,8.0,87,67,100,77,90.95
GoogleSearchService,141.0,100,9.5,100,73,78,84,9.0
Celsius42,142.17,46,5.8,47,73,89,84,5.5
UpdateService,111.0,96,5.4,99,58,89,80,2.75
WMLS,138.07,30,1.7,30,72,89,86,2.0
Inbound,148.33,92,2.0,97,73,78,80,1.66
iepService,235.2,94,1.2,98,58,100,75,8.0
ExchangeRates,237.36,59,7.7,60,73,78,84,2.5
showmyip,145.0,83,8.9,84,73,89,75,11.0
Service,369.83,66,2.9,67,80,89,83,76.5
finnwordsService,323.0,83,23.9,84,83,89,91,9.0
WhoIsService,210.0,97,25.2,97,73,100,84,16.0
EmailValidation,136.0,83,21.4,84,83,78,91,6.0
WSDLInteropTestDocLitService,134.75,96,7.5,99,80,89,83,2.5
waterService,309.2,96,12.6,99,73,100,84,10.6
VSOiService,718.0,86,3.3,87,67,78,82,54.5
WSDLInteropTestDocLit,119.67,94,11.8,98,73,78,80,2.0
MapService,411.12,39,6.2,39,73,100,84,24.87
ContactServiceNoHeader,344.82,59,5.4,60,67,89,77,17.64
WSDLInteropTestRpcEncService,127.5,98,12.4,100,73,89,75,11.0
NetToolsService,176.0,83,15.0,84,73,89,84,18.0
BlogReaderService,132.0,83,14.3,84,73,78,84,16.0
HelloWorld,100.0,94,36.3,98,73,100,84,1.0
entretService,221.0,87,1.2,95,73,100,84,6.0
interop,166.6,51,5.8,51,73,78,84,13.4
GWSRequest,153.44,87,1.7,96,73,100,80,0.77
EasyAmazonService,527.5,72,7.2,72,73,78,84,21.0
GoogleSearchService,123.67,87,8.9,95,73,78,84,8.67
OrderService,188.0,83,20.9,84,83,89,91,3.0
ETP,388.5,73,2.0,73,58,100,72,1.0
LocalTime,346.5,86,16.9,86,73,89,84,270.0
VersionService,408.0,83,15.2,84,83,89,91,3.0
AnalysisWSAppLabImplService,303.74,85,4.5,86,53,89,66,110.44
XWebNews,131.15,90,14.0,97,60,100,79,1.23
DOTSPackageTracking,102.62,91,15.3,97,67,78,82,0.93
wobbleService,257.2,87,1.7,95,58,100,75,8.4
LOTTO_UK_NumberChecker,269.0,96,21.5,99,58,89,75,10.0
Catalog,244.0,78,6.9,78,73,89,80,54.25
degapseqService,194.8,92,1.8,97,73,100,84,5.2
cirdnaService,472.8,96,10.2,99,58,100,75,6.4
digestService,203.0,89,0.8,96,73,100,84,6.0
roconService,271.4,92,4.2,97,73,100,84,41.6
DistanceService,252.0,100,20.6,100,58,100,75,1.0
sigcleaveService,199.4,99,2.2,100,73,100,84,7.6
Helper,3163.2,93,2.3,98,73,78,62,40.2
TelesignAPI,213.17,99,1.2,100,60,100,79,44.34
QSv2MsgProcessorService,190.07,95,9.8,98,33,78,59,21.83
Interop,131.36,90,2.3,97,60,67,79,4.0
SoapTest,169.4,90,6.4,91,73,78,84,28.2
chaosService,206.0,89,1.4,96,58,100,75,10.0
USHolidayService,144.8,91,18.8,97,73,78,62,27.2
BankValSOAP,465.0,83,9.1,84,83,89,93,63.0
checkidService,197.0,89,28.6,96,60,89,69,16.0
DataEnhancement,158.8,98,20.1,100,67,100,82,1.2
EbiService,176.33,92,6.5,97,83,89,91,119.83
XigniteEdgar,456.79,85,6.8,95,60,78,69,137.37
ElementRefinementsService,1703.0,83,9.0,84,83,89,91,6.0
Ensembl,309.0,42,4.5,43,83,89,91,7.29
KBBilledWebservice,194.5,72,5.3,72,78,50,85,28.0
WSDLInteropTestDocLitService,108.0,92,25.1,97,73,67,84,2.0
basicmap,615.0,97,1.4,99,80,78,65,54.5
msbarService,259.8,88,13.4,96,67,100,82,45.2
GoogleSearchService,142.0,89,6.8,96,73,78,84,11.0
tfmService,210.4,90,4.3,96,73,100,84,8.4
needleService,307.2,93,12.7,98,73,100,84,11.0
checkVatService,219.0,97,21.9,99,80,100,87,23.0
prettyplotService,402.0,92,10.7,97,58,100,75,10.0
pscanService,201.6,91,1.5,97,73,100,84,7.8
muller,216.5,98,4.0,100,67,100,77,17.5
IDutchservice,161.0,83,25.6,84,78,89,89,4.0
StockQuotes,184.5,97,4.2,99,60,100,74,71.5
GoogleSearchService,133.0,86,7.7,95,73,78,84,10.67
newcpgreportService,266.4,95,1.0,99,73,100,84,8.4
ERSWebCensusMapService,1558.07,97,2.6,98,67,89,58,13.14
eprimer3Service,379.6,89,11.0,96,73,100,84,6.0
DevLeap_x0020_-_x0020_WSCached,854.0,96,14.7,99,73,100,84,1.0
XigniteRealTime,474.91,91,5.8,97,60,78,74,162.87
EditService,104.0,92,17.1,97,73,100,80,30.67
CEqImageSecure,229.75,86,10.1,95,73,89,84,87.75
XigniteOFAC,111.2,93,16.9,98,67,78,77,0.4
AmazonSearchService,70.62,18,4.3,18,60,78,79,3.97
Domain,249.0,56,8.1,57,73,78,87,2.25
AmazonSearchService,64.96,18,4.3,18,60,78,79,5.15
Location,148.06,52,7.8,53,67,89,77,88.18
TheHolyBible,235.9,61,4.0,61,73,67,84,86.9
TMorse,147.33,99,13.0,100,73,100,84,1.0
AnalysisWSAppLabImplService,269.09,85,3.9,85,53,89,66,84.92
CurrencyRates,205.33,90,3.5,97,60,100,74,48.33
DoNotCall,56.2,97,22.5,99,67,78,72,7.0
AnalysisWSAppLabImplService,305.7,86,5.5,86,53,89,66,91.18
AnalysisWSAppLabImplService,283.0,71,6.5,71,53,89,66,66.35
AWSECommerceService,64.28,80,9.1,81,67,100,77,5.78
SdssFields,86.75,94,23.0,98,73,78,80,18.75
ILohn2004service,215.2,56,1.0,57,60,78,79,9.2
AWSECommerceService,227.53,90,7.1,90,67,100,77,40.16
SforceService,312.5,21,3.1,22,42,100,72,25.9
NWs,193.6,67,3.4,67,73,89,84,23.4
AustralianPostCode,3150.0,98,2.9,100,73,78,84,31.0
DNS,206.5,86,12.7,86,73,67,84,49.5
RetHeaderService,1428.0,99,7.9,98,73,100,84,1274.0
PoiManager,496.43,48,0.8,48,67,89,72,338.86
Import1,110.0,83,24.0,84,73,89,84,3.0
AdminService,538.0,97,15.8,99,58,89,75,9.0
AWSECommerceService,226.58,90,7.2,91,67,100,77,37.37
AllegroWebApiService,228.3,7,4.8,8,67,89,72,9.07
ClusterfastaService,193.33,94,4.3,98,83,89,91,123.22
SecureLogin,66.0,83,33.4,84,78,89,89,2.0
Users,289.5,70,7.5,70,73,78,80,110.25
XFService,127.75,94,4.1,98,73,100,84,1.25
DataUtil,82.0,90,18.9,97,73,89,62,1.0
FpMLConversion,112.5,86,15.5,86,73,89,84,65.0
ContentFinder,289.25,92,11.4,93,73,100,80,4.63
HelloService,166.0,83,28.1,84,83,89,91,6.0
AmazonSearchService,71.62,17,5.3,17,60,78,79,5.5
dConverterSOAP,82.0,83,38.7,84,80,89,57,2.0
?????????,560.62,100,2.2,100,78,89,89,41.85
cutseqService,357.8,87,1.2,95,73,100,84,7.0
sirnaService,325.6,86,12.0,95,73,100,84,10.6
sirnaService,209.6,92,16.2,97,73,100,84,5.8
interop2,107.57,80,1.7,81,67,78,82,18.21
DimeInterop,134.83,99,2.4,100,58,67,75,25.16
IACHSOAPservice,1147.3,27,3.2,28,60,78,79,1.91
RightNeighboursService,161.0,100,12.5,100,73,100,80,5.0
ServicioSuma,305.0,83,26.9,84,83,89,91,1.0
MyAmazonSecure,107.57,89,2.2,96,73,100,80,5.71
ARTSPDF_Online_Collaboration,139.5,85,23.2,95,83,89,91,19.0
DimeInterop,136.17,89,8.4,96,73,56,75,11.17
AMIWebServiceService,241.5,78,7.7,79,67,89,72,71.5
WorldTimeService,178.4,87,9.7,96,73,89,62,65.8
SOAP_AldiaService,753.0,72,7.7,72,73,78,84,1.5
ResidentialLookup,585.5,97,1.0,99,60,100,74,19.5
CasService,1456.67,90,4.1,96,73,78,62,19.0
KontoCheckService,194.0,72,14.1,72,83,89,91,6.5
StockQuotes,252.59,57,4.8,58,67,78,82,50.59
XMSServer,234.83,73,3.5,74,73,78,88,115.5
HouseofDev,156.0,83,20.5,84,67,89,72,28.0
RenderService,131.0,19,4.8,20,67,89,72,3.0
PathFinderService,1035.0,71,8.4,72,73,78,88,6.0
WhiteMesaSoap12AddTestSvc,328.5,46,4.1,47,73,78,84,14.0
SushiwsPort,111.0,98,0.8,100,67,100,77,27.0
wsaTestService,214.67,63,12.5,63,73,78,84,25.67
SPRACI,667.11,38,2.1,38,73,89,75,82.0
AnalysisWSAppLabImplService,301.17,85,3.4,85,53,89,66,79.6
ApniUrdu,861.75,56,6.2,56,78,89,89,9.75
WSDLInteropTestRpcEncService,211.25,89,10.9,89,67,78,72,152.75
DownloadService,298.0,88,27.4,96,73,100,80,14.0
codeService,236.0,83,17.2,84,89,78,93,7.0
QueryService,300.76,91,8.2,92,67,100,72,46.47
XigniteReleases,438.0,93,8.6,98,67,78,77,0.73
NAICS,2187.5,97,0.9,99,80,78,87,23.25
EmailAddressValidator,249.5,91,7.9,97,60,100,79,84.0
ConferenceService,99.66,97,15.5,98,67,78,82,22.63
Servicio_ganaderos,171.6,93,6.6,98,73,89,62,1.8
prophetService,260.6,93,2.1,98,67,100,82,39.0
patmatdbService,193.0,88,1.6,96,73,100,84,8.6
GeDat,654.41,87,3.7,95,53,89,50,2.2
DOTSEmailValidate,105.6,100,19.2,100,73,78,84,0.6
EmptySA,109.0,93,29.9,98,83,89,91,3.0
Sample,113.75,100,1.0,100,73,78,84,6.75
IOHandler,158.25,93,13.9,98,73,78,84,19.87
TemperatureService,111.0,83,29.0,84,83,89,91,8.0
CalculatorService,166.5,87,16.7,96,67,89,82,59.5
Content,222.08,59,7.6,59,73,78,80,60.37
AnalysisWSAppLabImplService,284.13,84,3.3,85,53,89,66,72.35
CH_CB,43.12,63,4.6,63,67,89,72,2.18
WSCore,161.69,87,12.4,95,60,100,74,14.77
IAddressservice,374.25,56,5.4,57,60,78,79,45.75
echoService,135.0,83,20.6,84,67,89,72,21.0
DDBJ,401.14,43,4.1,43,83,89,91,9.57
excuses,178.0,86,20.2,86,73,89,84,2.0
MovieInformation,156.0,98,12.5,99,73,100,80,1.5
MyWebService,147.0,83,13.2,84,80,100,83,2.0
OrbitService,312.67,63,8.6,63,83,89,91,40.34
TexServices,455.94,64,4.9,64,53,89,66,17.53
DOTSNameWizard,142.5,92,1.4,97,73,78,84,1.5
DictService,195.56,100,11.6,100,73,78,80,25.78
etandemService,235.4,87,1.4,95,73,100,84,10.0
AdminService,149.0,96,33.9,99,58,100,75,43.0
vrnaduplexService,300.6,100,1.4,100,67,100,82,42.6
marscanService,231.2,95,1.2,98,73,100,84,10.2
TaxData,51.67,98,0.8,100,73,78,84,0.67
newcpgreportService,234.4,98,2.7,100,67,100,82,26.6
IRomanservice,167.0,72,15.4,72,78,89,89,7.0
QualificationWarranty,135.0,83,29.7,84,80,100,72,2.0
WSDLInteropTestRpcEncService,126.25,91,12.2,97,73,89,75,10.0
Compound2,439.0,86,16.5,95,58,100,80,2.0
interop,136.94,26,3.1,26,67,78,82,4.44
SoapGO,210.5,72,8.3,72,80,100,78,6.5
SumibiConvertService,932.0,67,3.9,68,73,78,87,5.75
ServiceCategory,314.5,96,14.1,99,73,100,84,30.0
XigniteSecurity,322.65,95,7.6,99,60,78,74,0.75
SoapTest,136.4,90,5.9,91,73,78,84,10.8
dotmatcherService,305.8,88,13.5,96,58,100,75,6.0
logon,308.0,93,12.9,98,78,78,89,1.0
CanadaAddressVerification,116.0,87,2.8,95,60,100,74,30.0
WSMPsrchService,1345.5,78,4.0,79,73,78,84,23.25
mdWebServices,50.75,56,8.6,56,80,89,83,6.0
SkyNodeWS,195.0,94,9.5,94,73,78,62,60.64
AnalysisWSAppLabImplService,299.83,85,2.2,86,53,89,66,100.74
MathService,128.75,70,6.6,70,73,89,84,5.37
RetsinfoService,192.67,63,10.5,63,42,100,69,4.67
SOAPReceive,66.0,83,25.1,84,73,78,80,3.0
vrnaheatService,317.8,90,1.3,97,67,100,82,46.2
est2genomeService,250.0,92,13.8,97,73,100,84,9.4
AWSECommerceService,229.79,89,7.4,89,67,100,77,41.32
wsdl,191.0,83,21.0,84,67,89,72,12.0
FastCompletion,165.0,100,23.4,100,73,100,80,2.0
ILohn2004service,240.3,56,1.3,57,60,78,79,8.5
CooccurrencesService,175.5,86,12.4,95,73,100,80,3.5
NetworkNode,481.9,94,2.1,94,67,67,84,6.7
PlaceFinder,184.67,88,1.9,89,73,78,75,7.67
Fungus,249.0,97,8.5,99,67,78,58,43.85
BSXMLAddressSearch,159.5,98,2.8,100,73,78,80,16.5
marscanService,209.4,98,1.4,100,73,100,84,10.0
DistanceService,116.33,46,9.2,46,83,89,91,4.83
OcrService,99.0,88,0.7,96,73,100,75,53.0
DOTSGeoCensus,98.0,94,0.7,98,73,78,80,3.0
trimestService,248.8,88,1.1,96,67,100,82,42.4
otoMotoWebApi,325.97,12,3.5,13,67,78,72,25.23
CodeGenService,3197.14,48,1.5,48,72,89,86,23.21
TextToImage,1471.92,61,2.1,62,73,67,80,725.67
findkmService,203.6,97,3.3,99,58,100,75,6.8
ccydemo,102.5,96,3.2,99,80,78,87,42.5
newcpgseekService,262.8,85,2.7,95,67,100,82,41.0
IsPublicationScientific,189.0,83,22.2,84,73,100,84,7.0
AffiliateService,123.0,99,9.8,100,73,100,84,2.33
EPADWebServices,205.31,56,7.1,57,67,78,77,90.07
cuspService,463.6,94,2.1,98,73,100,84,23.2
AnalysisWSGowlabImplService,252.35,85,5.3,86,53,89,66,53.96
SMSMessagingService,64.4,95,4.1,99,73,100,80,9.0
net.xmethods.services.stockquote.StockQuoteService,110.0,83,27.6,84,83,89,91,10.0
WSInterProScanService,1042.17,82,3.1,83,73,78,84,56.0
vrnadistanceService,251.8,100,2.5,100,73,100,84,46.0
Tiscali_x0020_Security_x0020_Services,183.57,99,13.0,100,73,78,80,7.57
fdnainvarService,274.8,92,1.6,97,67,100,82,44.8
USNG,117.5,89,3.2,96,73,78,84,0.5
Service,348.33,66,4.4,66,80,89,83,72.33
replicaCatalogService,83.33,39,1.7,40,80,78,78,1.0
SendSMSWorld,252.0,92,13.1,97,80,78,87,1.0
SubjectBrowserService,236.67,63,6.4,63,53,89,66,8.67
SoapTest,151.1,60,5.5,61,67,78,72,33.1
AnalysisWSAppLabImplService,379.78,85,2.3,85,53,89,66,106.04
wossnameService,1075.2,90,3.4,90,73,100,84,142.6
Service,210.67,98,15.1,99,73,78,80,4.56
CongressionalDirectory,98.33,99,5.5,100,73,100,80,46.66
polydotService,313.6,92,11.7,97,58,100,75,9.0
geeceeService,234.2,94,2.6,98,73,100,84,5.6
ExchangeRateService,173.67,63,12.7,63,80,100,87,3.34
MedicareData,51.5,100,1.8,100,73,78,80,2.0
testService,2987.0,56,2.4,57,60,89,69,2092.5
TheHolyBible,365.5,61,2.1,62,73,67,84,101.6
coderetService,320.4,89,12.3,96,73,100,84,9.2
AppointmentServices,181.57,99,3.5,100,67,78,84,40.0
HexBinaryTest,315.5,86,13.6,86,80,89,87,2.0
HolidayService,128.5,97,17.0,99,73,78,62,16.5
DisponibilitaOutsourcerService,361.0,50,6.5,51,67,100,77,181.6
FindNearbyPOIService,146.0,91,1.9,97,67,78,72,12.6
MessageGroupService,146.08,57,10.2,59,53,89,71,52.93
ThaiSQL,464.62,40,3.6,40,78,78,89,16.12
RouteFinder,143.33,88,15.7,88,73,100,80,8.66
BNPrice,538.0,98,14.5,99,73,78,84,55.0
Codic_x0020_Engine.Net_x0020_Web_x0020_Service,103.25,97,1.2,99,80,78,87,39.0
XfccBasic,296.0,74,2.2,75,73,89,80,18.0
showorfService,215.6,91,15.9,97,73,100,84,5.4
Interop,135.27,81,1.5,81,60,67,79,2.87
dottupService,220.6,88,15.0,96,58,100,75,6.2
maskfeatService,222.4,94,1.7,98,73,100,84,5.6
Service1,2909.47,94,1.3,98,67,100,82,34.68
